wins_home_prev,wins_away_prev,wins_diff_prev,losses_home_prev,losses_away_prev,losses_diff_prev,goals_home_prev,goals_away_prev,goals_diff_prev,total_yel_card_home_prev,total_yel_card_away_prev,total_yel_card_diff_prev,total_red_card_home_prev,total_red_card_away_prev,total_red_card_diff_prev,total_scoring_att_home_prev,total_scoring_att_away_prev,total_scoring_att_diff_prev,ontarget_scoring_att_home_prev,ontarget_scoring_att_away_prev,ontarget_scoring_att_diff_prev,hit_woodwork_home_prev,hit_woodwork_away_prev,hit_woodwork_diff_prev,att_hd_goal_home_prev,att_hd_goal_away_prev,att_hd_goal_diff_prev,att_pen_goal_home_prev,att_pen_goal_away_prev,att_pen_goal_diff_prev,att_freekick_goal_home_prev,att_freekick_goal_away_prev,att_freekick_goal_diff_prev,att_ibox_goal_home_prev,att_ibox_goal_away_prev,att_ibox_goal_diff_prev,att_obox_goal_home_prev,att_obox_goal_away_prev,att_obox_goal_diff_prev,goal_fastbreak_home_prev,goal_fastbreak_away_prev,goal_fastbreak_diff_prev,total_offside_home_prev,total_offside_away_prev,total_offside_diff_prev,clean_sheet_home_prev,clean_sheet_away_prev,clean_sheet_diff_prev,goals_conceded_home_prev,goals_conceded_away_prev,goals_conceded_diff_prev,saves_home_prev,saves_away_prev,saves_diff_prev,outfielder_block_home_prev,outfielder_block_away_prev,outfielder_block_diff_prev,interception_home_prev,interception_away_prev,interception_diff_prev,total_tackle_home_prev,total_tackle_away_prev,total_tackle_diff_prev,last_man_tackle_home_prev,last_man_tackle_away_prev,last_man_tackle_diff_prev,total_clearance_home_prev,total_clearance_away_prev,total_clearance_diff_prev,head_clearance_home_prev,head_clearance_away_prev,head_clearance_diff_prev,own_goals_home_prev,own_goals_away_prev,own_goals_diff_prev,penalty_conceded_home_prev,penalty_conceded_away_prev,penalty_conceded_diff_prev,pen_goals_conceded_home_prev,pen_goals_conceded_away_prev,pen_goals_conceded_diff_prev,total_pass_home_prev,total_pass_away_prev,total_pass_diff_prev,total_through_ball_home_prev,total_through_ball_away_prev,total_through_ball_diff_prev,total_long_balls_home_prev,total_long_balls_away_prev,total_long_balls_diff_prev,backward_pass_home_prev,backward_pass_away_prev,backward_pass_diff_prev,total_cross_home_prev,total_cross_away_prev,total_cross_diff_prev,corner_taken_home_prev,corner_taken_away_prev,corner_taken_diff_prev,touches_home_prev,touches_away_prev,touches_diff_prev,big_chance_missed_home_prev,big_chance_missed_away_prev,big_chance_missed_diff_prev,clearance_off_line_home_prev,clearance_off_line_away_prev,clearance_off_line_diff_prev,dispossessed_home_prev,dispossessed_away_prev,dispossessed_diff_prev,penalty_save_home_prev,penalty_save_away_prev,penalty_save_diff_prev,total_high_claim_home_prev,total_high_claim_away_prev,total_high_claim_diff_prev,punches_home_prev,punches_away_prev,punches_diff_prev,season,home_team,away_team,result
26.0,22.0,4.0,4.0,6.0,-2.0,86.0,78.0,8.0,62.0,54.0,8.0,0.0,0.0,0.0,669.0,640.0,29.0,257.0,236.0,21.0,22.0,18.0,4.0,10.0,12.0,-2.0,7.0,7.0,0.0,0.0,3.0,-3.0,74.0,65.0,9.0,12.0,13.0,-1.0,3.0,3.0,0.0,74.0,77.0,-3.0,17.0,12.0,5.0,26.0,42.0,-16.0,85.0,73.0,12.0,99.0,65.0,34.0,314.0,410.0,-96.0,661.0,719.0,-58.0,1.0,2.0,-1.0,1003.0,877.0,126.0,526.0,451.0,75.0,1.0,0.0,1.0,2.0,5.0,-3.0,2.0,3.0,-1.0,20150.0,22290.0,-2140.0,45.0,57.0,-12.0,2662.0,2565.0,97.0,3130.0,3291.0,-161.0,761.0,812.0,-51.0,273.0,249.0,24.0,28150.0,30071.0,-1921.0,41.0,35.0,6.0,1.0,0.0,1.0,484.0,472.0,12.0,0.0,2.0,-2.0,21.0,36.0,-15.0,11.0,26.0,-15.0,2017-2018,Tottenham Hotspur,Liverpool,H
18.0,26.0,-8.0,5.0,4.0,1.0,54.0,86.0,-32.0,78.0,62.0,16.0,2.0,0.0,2.0,591.0,669.0,-78.0,210.0,257.0,-47.0,19.0,22.0,-3.0,9.0,10.0,-1.0,3.0,7.0,-4.0,1.0,0.0,1.0,47.0,74.0,-27.0,7.0,12.0,-5.0,5.0,3.0,2.0,99.0,74.0,25.0,17.0,17.0,0.0,29.0,26.0,3.0,85.0,85.0,0.0,99.0,99.0,0.0,584.0,314.0,270.0,690.0,661.0,29.0,4.0,1.0,3.0,1112.0,1003.0,109.0,580.0,526.0,54.0,1.0,1.0,0.0,5.0,2.0,3.0,4.0,2.0,2.0,20245.0,20150.0,95.0,99.0,45.0,54.0,2424.0,2662.0,-238.0,3177.0,3130.0,47.0,848.0,761.0,87.0,217.0,273.0,-56.0,28119.0,28150.0,-31.0,50.0,41.0,9.0,1.0,1.0,0.0,389.0,484.0,-95.0,1.0,0.0,1.0,32.0,21.0,11.0,4.0,11.0,-7.0,2017-2018,Manchester United,Tottenham Hotspur,H
23.0,12.0,11.0,9.0,21.0,-12.0,77.0,45.0,32.0,68.0,56.0,12.0,3.0,0.0,3.0,566.0,405.0,161.0,201.0,145.0,56.0,17.0,10.0,7.0,17.0,15.0,2.0,4.0,3.0,1.0,2.0,2.0,0.0,70.0,40.0,30.0,7.0,5.0,2.0,2.0,1.0,1.0,95.0,49.0,46.0,13.0,8.0,5.0,44.0,70.0,-26.0,124.0,121.0,3.0,95.0,136.0,-41.0,536.0,459.0,77.0,673.0,635.0,38.0,5.0,1.0,4.0,838.0,1037.0,-199.0,484.0,539.0,-55.0,1.0,5.0,-4.0,10.0,9.0,1.0,10.0,6.0,4.0,21394.0,16131.0,5263.0,129.0,15.0,114.0,1979.0,2579.0,-600.0,2835.0,2495.0,340.0,697.0,864.0,-167.0,227.0,196.0,31.0,28931.0,23728.0,5203.0,41.0,25.0,16.0,1.0,2.0,-1.0,465.0,446.0,19.0,0.0,1.0,-1.0,36.0,72.0,-36.0,10.0,16.0,-6.0,2017-2018,Arsenal,Swansea City,H
12.0,12.0,0.0,21.0,17.0,4.0,50.0,47.0,3.0,77.0,78.0,-1.0,0.0,5.0,-5.0,439.0,499.0,-60.0,138.0,138.0,0.0,8.0,14.0,-6.0,13.0,14.0,-1.0,4.0,3.0,1.0,0.0,3.0,-3.0,48.0,41.0,7.0,2.0,6.0,-4.0,0.0,3.0,-3.0,55.0,74.0,-19.0,7.0,10.0,-3.0,63.0,64.0,-1.0,108.0,117.0,-9.0,125.0,112.0,13.0,553.0,614.0,-61.0,699.0,574.0,125.0,4.0,4.0,0.0,1022.0,1074.0,-52.0,557.0,625.0,-68.0,0.0,0.0,0.0,2.0,8.0,-6.0,2.0,5.0,-3.0,13542.0,15127.0,-1585.0,20.0,37.0,-17.0,2729.0,2622.0,107.0,2108.0,2312.0,-204.0,872.0,752.0,120.0,203.0,172.0,31.0,21533.0,22666.0,-1133.0,27.0,24.0,3.0,7.0,3.0,4.0,496.0,367.0,129.0,0.0,1.0,-1.0,56.0,47.0,9.0,12.0,11.0,1.0,2017-2018,Crystal Palace,West Ham United,D
22.0,0.0,22.0,6.0,0.0,6.0,78.0,0.0,78.0,54.0,0.0,54.0,0.0,0.0,0.0,640.0,0.0,640.0,236.0,0.0,236.0,18.0,0.0,18.0,12.0,0.0,12.0,7.0,0.0,7.0,3.0,0.0,3.0,65.0,0.0,65.0,13.0,0.0,13.0,3.0,0.0,3.0,77.0,0.0,77.0,12.0,0.0,12.0,42.0,0.0,42.0,73.0,0.0,73.0,65.0,0.0,65.0,410.0,0.0,410.0,719.0,0.0,719.0,2.0,0.0,2.0,877.0,0.0,877.0,451.0,0.0,451.0,0.0,0.0,0.0,5.0,0.0,5.0,3.0,0.0,3.0,22290.0,0.0,22290.0,57.0,0.0,57.0,2565.0,0.0,2565.0,3291.0,0.0,3291.0,812.0,0.0,812.0,249.0,0.0,249.0,30071.0,0.0,30071.0,35.0,0.0,35.0,0.0,0.0,0.0,472.0,0.0,472.0,2.0,0.0,2.0,36.0,0.0,36.0,26.0,0.0,26.0,2017-2018,Liverpool,Huddersfield Town,H
11.0,11.0,0.0,20.0,16.0,4.0,40.0,41.0,-1.0,84.0,70.0,14.0,5.0,2.0,3.0,422.0,425.0,-3.0,143.0,137.0,6.0,7.0,14.0,-7.0,9.0,7.0,2.0,3.0,4.0,-1.0,0.0,2.0,-2.0,36.0,36.0,0.0,4.0,5.0,-1.0,0.0,0.0,0.0,61.0,85.0,-24.0,7.0,11.0,-4.0,68.0,56.0,12.0,121.0,127.0,-6.0,140.0,159.0,-19.0,512.0,497.0,15.0,618.0,666.0,-48.0,0.0,3.0,-3.0,1016.0,1009.0,7.0,494.0,505.0,-11.0,2.0,5.0,-3.0,4.0,3.0,1.0,3.0,1.0,2.0,14049.0,14558.0,-509.0,22.0,54.0,-32.0,2600.0,2507.0,93.0,2200.0,2170.0,30.0,686.0,718.0,-32.0,164.0,188.0,-24.0,21547.0,22087.0,-540.0,25.0,41.0,-16.0,3.0,5.0,-2.0,390.0,415.0,-25.0,1.0,1.0,0.0,53.0,40.0,13.0,35.0,23.0,12.0,2017-2018,Watford,Stoke City,A
12.0,23.0,-11.0,17.0,6.0,11.0,43.0,80.0,-37.0,80.0,71.0,9.0,0.0,4.0,-4.0,399.0,633.0,-234.0,123.0,216.0,-93.0,11.0,20.0,-9.0,16.0,8.0,8.0,1.0,7.0,-6.0,1.0,2.0,-1.0,37.0,73.0,-36.0,6.0,7.0,-1.0,3.0,6.0,-3.0,59.0,89.0,-30.0,6.0,12.0,-6.0,51.0,39.0,12.0,116.0,64.0,52.0,150.0,66.0,84.0,537.0,504.0,33.0,605.0,643.0,-38.0,0.0,0.0,0.0,999.0,905.0,94.0,577.0,544.0,33.0,1.0,1.0,0.0,3.0,5.0,-2.0,3.0,2.0,1.0,11825.0,22706.0,-10881.0,37.0,124.0,-87.0,2653.0,1997.0,656.0,1798.0,3534.0,-1736.0,766.0,801.0,-35.0,159.0,280.0,-121.0,19042.0,30363.0,-11321.0,24.0,48.0,-24.0,3.0,4.0,-1.0,445.0,465.0,-20.0,0.0,2.0,-2.0,53.0,26.0,27.0,10.0,20.0,-10.0,2017-2018,West Bromwich Albion,Manchester City,A
12.0,30.0,-18.0,16.0,5.0,11.0,55.0,85.0,-30.0,52.0,72.0,-20.0,3.0,0.0,3.0,452.0,580.0,-128.0,160.0,204.0,-44.0,19.0,17.0,2.0,5.0,8.0,-3.0,7.0,2.0,5.0,0.0,3.0,-3.0,51.0,73.0,-22.0,5.0,12.0,-7.0,2.0,7.0,-5.0,53.0,64.0,-11.0,10.0,16.0,-6.0,67.0,33.0,34.0,123.0,69.0,54.0,150.0,78.0,72.0,460.0,510.0,-50.0,604.0,652.0,-48.0,1.0,0.0,1.0,1092.0,839.0,253.0,616.0,500.0,116.0,5.0,1.0,4.0,5.0,2.0,3.0,2.0,2.0,0.0,17152.0,20125.0,-2973.0,51.0,103.0,-52.0,2461.0,2399.0,62.0,2651.0,2967.0,-316.0,628.0,688.0,-60.0,193.0,218.0,-25.0,24801.0,27658.0,-2857.0,31.0,32.0,-1.0,4.0,3.0,1.0,439.0,436.0,3.0,2.0,0.0,2.0,36.0,38.0,-2.0,21.0,18.0,3.0,2017-2018,AFC Bournemouth,Chelsea,A
0.0,12.0,-12.0,0.0,16.0,-16.0,0.0,41.0,-41.0,0.0,59.0,-59.0,0.0,2.0,-2.0,0.0,550.0,-550.0,0.0,179.0,-179.0,0.0,12.0,-12.0,0.0,4.0,-4.0,0.0,3.0,-3.0,0.0,0.0,0.0,0.0,37.0,-37.0,0.0,4.0,-4.0,0.0,0.0,0.0,0.0,73.0,-73.0,0.0,14.0,-14.0,0.0,48.0,-48.0,0.0,76.0,-76.0,0.0,128.0,-128.0,0.0,514.0,-514.0,0.0,675.0,-675.0,0.0,1.0,-1.0,0.0,914.0,-914.0,0.0,505.0,-505.0,0.0,1.0,-1.0,0.0,9.0,-9.0,0.0,6.0,-6.0,0.0,18245.0,-18245.0,0.0,57.0,-57.0,0.0,2336.0,-2336.0,0.0,2784.0,-2784.0,0.0,947.0,-947.0,0.0,198.0,-198.0,0.0,25881.0,-25881.0,0.0,34.0,-34.0,0.0,4.0,-4.0,0.0,455.0,-455.0,0.0,1.0,-1.0,0.0,26.0,-26.0,0.0,12.0,-12.0,2017-2018,Brighton and Hove Albion,Southampton,D
12.0,17.0,-5.0,18.0,11.0,7.0,48.0,62.0,-14.0,72.0,72.0,0.0,1.0,2.0,-1.0,433.0,502.0,-69.0,145.0,191.0,-46.0,8.0,12.0,-4.0,10.0,13.0,-3.0,4.0,3.0,1.0,1.0,2.0,-1.0,39.0,59.0,-20.0,9.0,3.0,6.0,4.0,2.0,2.0,65.0,82.0,-17.0,9.0,13.0,-4.0,63.0,44.0,19.0,131.0,96.0,35.0,141.0,149.0,-8.0,538.0,461.0,77.0,677.0,712.0,-35.0,3.0,6.0,-3.0,1025.0,1118.0,-93.0,567.0,628.0,-61.0,2.0,1.0,1.0,4.0,6.0,-2.0,4.0,3.0,1.0,13671.0,17586.0,-3915.0,25.0,38.0,-13.0,2792.0,2968.0,-176.0,1916.0,2744.0,-828.0,731.0,767.0,-36.0,197.0,196.0,1.0,21051.0,25309.0,-4258.0,29.0,28.0,1.0,2.0,9.0,-7.0,310.0,469.0,-159.0,0.0,2.0,-2.0,45.0,56.0,-11.0,16.0,19.0,-3.0,2017-2018,Leicester City,Everton,H
11.0,0.0,11.0,20.0,0.0,20.0,39.0,0.0,39.0,65.0,0.0,65.0,2.0,0.0,2.0,391.0,0.0,391.0,120.0,0.0,120.0,5.0,0.0,5.0,4.0,0.0,4.0,6.0,0.0,6.0,3.0,0.0,3.0,31.0,0.0,31.0,8.0,0.0,8.0,2.0,0.0,2.0,101.0,0.0,101.0,10.0,0.0,10.0,55.0,0.0,55.0,151.0,0.0,151.0,221.0,0.0,221.0,539.0,0.0,539.0,638.0,0.0,638.0,2.0,0.0,2.0,1233.0,0.0,1233.0,698.0,0.0,698.0,2.0,0.0,2.0,5.0,0.0,5.0,4.0,0.0,4.0,12558.0,0.0,12558.0,21.0,0.0,21.0,3176.0,0.0,3176.0,1888.0,0.0,1888.0,650.0,0.0,650.0,149.0,0.0,149.0,19776.0,0.0,19776.0,18.0,0.0,18.0,6.0,0.0,6.0,334.0,0.0,334.0,1.0,0.0,1.0,29.0,0.0,29.0,14.0,0.0,14.0,2017-2018,Burnley,Newcastle United,H
11.0,12.0,-1.0,16.0,18.0,-2.0,41.0,48.0,-7.0,70.0,72.0,-2.0,2.0,1.0,1.0,425.0,433.0,-8.0,137.0,145.0,-8.0,14.0,8.0,6.0,7.0,10.0,-3.0,4.0,4.0,0.0,2.0,1.0,1.0,36.0,39.0,-3.0,5.0,9.0,-4.0,0.0,4.0,-4.0,85.0,65.0,20.0,11.0,9.0,2.0,56.0,63.0,-7.0,127.0,131.0,-4.0,159.0,141.0,18.0,497.0,538.0,-41.0,666.0,677.0,-11.0,3.0,3.0,0.0,1009.0,1025.0,-16.0,505.0,567.0,-62.0,5.0,2.0,3.0,3.0,4.0,-1.0,1.0,4.0,-3.0,14558.0,13671.0,887.0,54.0,25.0,29.0,2507.0,2792.0,-285.0,2170.0,1916.0,254.0,718.0,731.0,-13.0,188.0,197.0,-9.0,22087.0,21051.0,1036.0,41.0,29.0,12.0,5.0,2.0,3.0,415.0,310.0,105.0,1.0,0.0,1.0,40.0,45.0,-5.0,23.0,16.0,7.0,2017-2018,Stoke City,Leicester City,D
0.0,12.0,-12.0,0.0,17.0,-17.0,0.0,43.0,-43.0,0.0,80.0,-80.0,0.0,0.0,0.0,0.0,399.0,-399.0,0.0,123.0,-123.0,0.0,11.0,-11.0,0.0,16.0,-16.0,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,37.0,-37.0,0.0,6.0,-6.0,0.0,3.0,-3.0,0.0,59.0,-59.0,0.0,6.0,-6.0,0.0,51.0,-51.0,0.0,116.0,-116.0,0.0,150.0,-150.0,0.0,537.0,-537.0,0.0,605.0,-605.0,0.0,0.0,0.0,0.0,999.0,-999.0,0.0,577.0,-577.0,0.0,1.0,-1.0,0.0,3.0,-3.0,0.0,3.0,-3.0,0.0,11825.0,-11825.0,0.0,37.0,-37.0,0.0,2653.0,-2653.0,0.0,1798.0,-1798.0,0.0,766.0,-766.0,0.0,159.0,-159.0,0.0,19042.0,-19042.0,0.0,24.0,-24.0,0.0,3.0,-3.0,0.0,445.0,-445.0,0.0,0.0,0.0,0.0,53.0,-53.0,0.0,10.0,-10.0,2017-2018,Huddersfield Town,West Bromwich Albion,H
0.0,12.0,-12.0,0.0,16.0,-16.0,0.0,55.0,-55.0,0.0,52.0,-52.0,0.0,3.0,-3.0,0.0,452.0,-452.0,0.0,160.0,-160.0,0.0,19.0,-19.0,0.0,5.0,-5.0,0.0,7.0,-7.0,0.0,0.0,0.0,0.0,51.0,-51.0,0.0,5.0,-5.0,0.0,2.0,-2.0,0.0,53.0,-53.0,0.0,10.0,-10.0,0.0,67.0,-67.0,0.0,123.0,-123.0,0.0,150.0,-150.0,0.0,460.0,-460.0,0.0,604.0,-604.0,0.0,1.0,-1.0,0.0,1092.0,-1092.0,0.0,616.0,-616.0,0.0,5.0,-5.0,0.0,5.0,-5.0,0.0,2.0,-2.0,0.0,17152.0,-17152.0,0.0,51.0,-51.0,0.0,2461.0,-2461.0,0.0,2651.0,-2651.0,0.0,628.0,-628.0,0.0,193.0,-193.0,0.0,24801.0,-24801.0,0.0,31.0,-31.0,0.0,4.0,-4.0,0.0,439.0,-439.0,0.0,2.0,-2.0,0.0,36.0,-36.0,0.0,21.0,-21.0,2017-2018,Newcastle United,AFC Bournemouth,A
12.0,11.0,1.0,16.0,20.0,-4.0,41.0,39.0,2.0,59.0,65.0,-6.0,2.0,2.0,0.0,550.0,391.0,159.0,179.0,120.0,59.0,12.0,5.0,7.0,4.0,4.0,0.0,3.0,6.0,-3.0,0.0,3.0,-3.0,37.0,31.0,6.0,4.0,8.0,-4.0,0.0,2.0,-2.0,73.0,101.0,-28.0,14.0,10.0,4.0,48.0,55.0,-7.0,76.0,151.0,-75.0,128.0,221.0,-93.0,514.0,539.0,-25.0,675.0,638.0,37.0,1.0,2.0,-1.0,914.0,1233.0,-319.0,505.0,698.0,-193.0,1.0,2.0,-1.0,9.0,5.0,4.0,6.0,4.0,2.0,18245.0,12558.0,5687.0,57.0,21.0,36.0,2336.0,3176.0,-840.0,2784.0,1888.0,896.0,947.0,650.0,297.0,198.0,149.0,49.0,25881.0,19776.0,6105.0,34.0,18.0,16.0,4.0,6.0,-2.0,455.0,334.0,121.0,1.0,1.0,0.0,26.0,29.0,-3.0,12.0,14.0,-2.0,2017-2018,Southampton,Burnley,A
12.0,0.0,12.0,21.0,0.0,21.0,45.0,0.0,45.0,56.0,0.0,56.0,0.0,0.0,0.0,405.0,0.0,405.0,145.0,0.0,145.0,10.0,0.0,10.0,15.0,0.0,15.0,3.0,0.0,3.0,2.0,0.0,2.0,40.0,0.0,40.0,5.0,0.0,5.0,1.0,0.0,1.0,49.0,0.0,49.0,8.0,0.0,8.0,70.0,0.0,70.0,121.0,0.0,121.0,136.0,0.0,136.0,459.0,0.0,459.0,635.0,0.0,635.0,1.0,0.0,1.0,1037.0,0.0,1037.0,539.0,0.0,539.0,5.0,0.0,5.0,9.0,0.0,9.0,6.0,0.0,6.0,16131.0,0.0,16131.0,15.0,0.0,15.0,2579.0,0.0,2579.0,2495.0,0.0,2495.0,864.0,0.0,864.0,196.0,0.0,196.0,23728.0,0.0,23728.0,25.0,0.0,25.0,2.0,0.0,2.0,446.0,0.0,446.0,1.0,0.0,1.0,72.0,0.0,72.0,16.0,0.0,16.0,2017-2018,Swansea City,Brighton and Hove Albion,A
12.0,22.0,-10.0,17.0,6.0,11.0,47.0,78.0,-31.0,78.0,54.0,24.0,5.0,0.0,5.0,499.0,640.0,-141.0,138.0,236.0,-98.0,14.0,18.0,-4.0,14.0,12.0,2.0,3.0,7.0,-4.0,3.0,3.0,0.0,41.0,65.0,-24.0,6.0,13.0,-7.0,3.0,3.0,0.0,74.0,77.0,-3.0,10.0,12.0,-2.0,64.0,42.0,22.0,117.0,73.0,44.0,112.0,65.0,47.0,614.0,410.0,204.0,574.0,719.0,-145.0,4.0,2.0,2.0,1074.0,877.0,197.0,625.0,451.0,174.0,0.0,0.0,0.0,8.0,5.0,3.0,5.0,3.0,2.0,15127.0,22290.0,-7163.0,37.0,57.0,-20.0,2622.0,2565.0,57.0,2312.0,3291.0,-979.0,752.0,812.0,-60.0,172.0,249.0,-77.0,22666.0,30071.0,-7405.0,24.0,35.0,-11.0,3.0,0.0,3.0,367.0,472.0,-105.0,1.0,2.0,-1.0,47.0,36.0,11.0,11.0,26.0,-15.0,2017-2018,West Ham United,Liverpool,A
26.0,12.0,14.0,4.0,21.0,-17.0,86.0,50.0,36.0,62.0,77.0,-15.0,0.0,0.0,0.0,669.0,439.0,230.0,257.0,138.0,119.0,22.0,8.0,14.0,10.0,13.0,-3.0,7.0,4.0,3.0,0.0,0.0,0.0,74.0,48.0,26.0,12.0,2.0,10.0,3.0,0.0,3.0,74.0,55.0,19.0,17.0,7.0,10.0,26.0,63.0,-37.0,85.0,108.0,-23.0,99.0,125.0,-26.0,314.0,553.0,-239.0,661.0,699.0,-38.0,1.0,4.0,-3.0,1003.0,1022.0,-19.0,526.0,557.0,-31.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,20150.0,13542.0,6608.0,45.0,20.0,25.0,2662.0,2729.0,-67.0,3130.0,2108.0,1022.0,761.0,872.0,-111.0,273.0,203.0,70.0,28150.0,21533.0,6617.0,41.0,27.0,14.0,1.0,7.0,-6.0,484.0,496.0,-12.0,0.0,0.0,0.0,21.0,56.0,-35.0,11.0,12.0,-1.0,2017-2018,Tottenham Hotspur,Crystal Palace,H
23.0,23.0,0.0,6.0,9.0,-3.0,80.0,77.0,3.0,71.0,68.0,3.0,4.0,3.0,1.0,633.0,566.0,67.0,216.0,201.0,15.0,20.0,17.0,3.0,8.0,17.0,-9.0,7.0,4.0,3.0,2.0,2.0,0.0,73.0,70.0,3.0,7.0,7.0,0.0,6.0,2.0,4.0,89.0,95.0,-6.0,12.0,13.0,-1.0,39.0,44.0,-5.0,64.0,124.0,-60.0,66.0,95.0,-29.0,504.0,536.0,-32.0,643.0,673.0,-30.0,0.0,5.0,-5.0,905.0,838.0,67.0,544.0,484.0,60.0,1.0,1.0,0.0,5.0,10.0,-5.0,2.0,10.0,-8.0,22706.0,21394.0,1312.0,124.0,129.0,-5.0,1997.0,1979.0,18.0,3534.0,2835.0,699.0,801.0,697.0,104.0,280.0,227.0,53.0,30363.0,28931.0,1432.0,48.0,41.0,7.0,4.0,1.0,3.0,465.0,465.0,0.0,2.0,0.0,2.0,26.0,36.0,-10.0,20.0,10.0,10.0,2017-2018,Manchester City,Arsenal,H
30.0,18.0,12.0,5.0,5.0,0.0,85.0,54.0,31.0,72.0,78.0,-6.0,0.0,2.0,-2.0,580.0,591.0,-11.0,204.0,210.0,-6.0,17.0,19.0,-2.0,8.0,9.0,-1.0,2.0,3.0,-1.0,3.0,1.0,2.0,73.0,47.0,26.0,12.0,7.0,5.0,7.0,5.0,2.0,64.0,99.0,-35.0,16.0,17.0,-1.0,33.0,29.0,4.0,69.0,85.0,-16.0,78.0,99.0,-21.0,510.0,584.0,-74.0,652.0,690.0,-38.0,0.0,4.0,-4.0,839.0,1112.0,-273.0,500.0,580.0,-80.0,1.0,1.0,0.0,2.0,5.0,-3.0,2.0,4.0,-2.0,20125.0,20245.0,-120.0,103.0,99.0,4.0,2399.0,2424.0,-25.0,2967.0,3177.0,-210.0,688.0,848.0,-160.0,218.0,217.0,1.0,27658.0,28119.0,-461.0,32.0,50.0,-18.0,3.0,1.0,2.0,436.0,389.0,47.0,0.0,1.0,-1.0,38.0,32.0,6.0,18.0,4.0,14.0,2017-2018,Chelsea,Manchester United,H
17.0,11.0,6.0,11.0,20.0,-9.0,62.0,40.0,22.0,72.0,84.0,-12.0,2.0,5.0,-3.0,502.0,422.0,80.0,191.0,143.0,48.0,12.0,7.0,5.0,13.0,9.0,4.0,3.0,3.0,0.0,2.0,0.0,2.0,59.0,36.0,23.0,3.0,4.0,-1.0,2.0,0.0,2.0,82.0,61.0,21.0,13.0,7.0,6.0,44.0,68.0,-24.0,96.0,121.0,-25.0,149.0,140.0,9.0,461.0,512.0,-51.0,712.0,618.0,94.0,6.0,0.0,6.0,1118.0,1016.0,102.0,628.0,494.0,134.0,1.0,2.0,-1.0,6.0,4.0,2.0,3.0,3.0,0.0,17586.0,14049.0,3537.0,38.0,22.0,16.0,2968.0,2600.0,368.0,2744.0,2200.0,544.0,767.0,686.0,81.0,196.0,164.0,32.0,25309.0,21547.0,3762.0,28.0,25.0,3.0,9.0,3.0,6.0,469.0,390.0,79.0,2.0,1.0,1.0,56.0,53.0,3.0,19.0,35.0,-16.0,2017-2018,Everton,Watford,H
23.0,26.0,-3.0,9.0,4.0,5.0,77.0,86.0,-9.0,68.0,62.0,6.0,3.0,0.0,3.0,566.0,669.0,-103.0,201.0,257.0,-56.0,17.0,22.0,-5.0,17.0,10.0,7.0,4.0,7.0,-3.0,2.0,0.0,2.0,70.0,74.0,-4.0,7.0,12.0,-5.0,2.0,3.0,-1.0,95.0,74.0,21.0,13.0,17.0,-4.0,44.0,26.0,18.0,124.0,85.0,39.0,95.0,99.0,-4.0,536.0,314.0,222.0,673.0,661.0,12.0,5.0,1.0,4.0,838.0,1003.0,-165.0,484.0,526.0,-42.0,1.0,1.0,0.0,10.0,2.0,8.0,10.0,2.0,8.0,21394.0,20150.0,1244.0,129.0,45.0,84.0,1979.0,2662.0,-683.0,2835.0,3130.0,-295.0,697.0,761.0,-64.0,227.0,273.0,-46.0,28931.0,28150.0,781.0,41.0,41.0,0.0,1.0,1.0,0.0,465.0,484.0,-19.0,0.0,0.0,0.0,36.0,21.0,15.0,10.0,11.0,-1.0,2017-2018,Arsenal,Tottenham Hotspur,H
12.0,0.0,12.0,16.0,0.0,16.0,55.0,0.0,55.0,52.0,0.0,52.0,3.0,0.0,3.0,452.0,0.0,452.0,160.0,0.0,160.0,19.0,0.0,19.0,5.0,0.0,5.0,7.0,0.0,7.0,0.0,0.0,0.0,51.0,0.0,51.0,5.0,0.0,5.0,2.0,0.0,2.0,53.0,0.0,53.0,10.0,0.0,10.0,67.0,0.0,67.0,123.0,0.0,123.0,150.0,0.0,150.0,460.0,0.0,460.0,604.0,0.0,604.0,1.0,0.0,1.0,1092.0,0.0,1092.0,616.0,0.0,616.0,5.0,0.0,5.0,5.0,0.0,5.0,2.0,0.0,2.0,17152.0,0.0,17152.0,51.0,0.0,51.0,2461.0,0.0,2461.0,2651.0,0.0,2651.0,628.0,0.0,628.0,193.0,0.0,193.0,24801.0,0.0,24801.0,31.0,0.0,31.0,4.0,0.0,4.0,439.0,0.0,439.0,2.0,0.0,2.0,36.0,0.0,36.0,21.0,0.0,21.0,2017-2018,AFC Bournemouth,Huddersfield Town,H
