home_team,away_team,season,prob_home,prob_draw,prob_away
Swansea City,Birmingham City,2017-2018,0.43658036,0.27725303,0.2861666
Swansea City,Derby County,2017-2018,0.43658036,0.27725303,0.2861666
Swansea City,Stoke City,2017-2018,0.43658036,0.27725303,0.2861666
Swansea City,Hull City,2017-2018,0.43658036,0.27725303,0.2861666
Swansea City,West Bromwich Albion,2017-2018,0.43658036,0.27725303,0.2861666
Swansea City,Wolverhampton Wanderers,2017-2018,0.43658036,0.27725303,0.2861666
Swansea City,Burnley,2017-2018,0.43658036,0.27725303,0.2861666
Swansea City,Blackpool,2017-2018,0.43658036,0.27725303,0.2861666
Swansea City,Norwich City,2017-2018,0.43658036,0.27725303,0.2861666
Swansea City,Queens Park Rangers,2017-2018,0.43658036,0.27725303,0.2861666
Swansea City,Southampton,2017-2018,0.43658036,0.27725303,0.2861666
Swansea City,Crystal Palace,2017-2018,0.43658036,0.27725303,0.2861666
Swansea City,Cardiff City,2017-2018,0.43658036,0.27725303,0.2861666
Swansea City,Leicester City,2017-2018,0.43658036,0.27725303,0.2861666
Swansea City,AFC Bournemouth,2017-2018,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Manchester United,2017-2018,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Chelsea,2017-2018,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Liverpool,2017-2018,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Arsenal,2017-2018,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Tottenham Hotspur,2017-2018,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Bolton Wanderers,2017-2018,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Reading,2017-2018,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Blackburn Rovers,2017-2018,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Everton,2017-2018,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Portsmouth,2017-2018,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Middlesbrough,2017-2018,0.43658036,0.27725303,0.2861666
Queens Park Rangers,West Ham United,2017-2018,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Aston Villa,2017-2018,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Manchester City,2017-2018,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Newcastle United,2017-2018,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Sheffield United,2017-2018,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Wigan Athletic,2017-2018,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Charlton Athletic,2017-2018,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Fulham,2017-2018,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Watford,2017-2018,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Sunderland,2017-2018,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Birmingham City,2017-2018,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Derby County,2017-2018,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Stoke City,2017-2018,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Hull City,2017-2018,0.43658036,0.27725303,0.2861666
Queens Park Rangers,West Bromwich Albion,2017-2018,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Wolverhampton Wanderers,2017-2018,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Burnley,2017-2018,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Blackpool,2017-2018,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Norwich City,2017-2018,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Swansea City,2017-2018,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Southampton,2017-2018,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Crystal Palace,2017-2018,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Cardiff City,2017-2018,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Leicester City,2017-2018,0.43658036,0.27725303,0.2861666
Queens Park Rangers,AFC Bournemouth,2017-2018,0.43658036,0.27725303,0.2861666
Southampton,Manchester United,2017-2018,0.43658036,0.27725303,0.2861666
Southampton,Chelsea,2017-2018,0.43658036,0.27725303,0.2861666
Southampton,Liverpool,2017-2018,0.43658036,0.27725303,0.2861666
Southampton,Arsenal,2017-2018,0.43658036,0.27725303,0.2861666
Southampton,Tottenham Hotspur,2017-2018,0.43658036,0.27725303,0.2861666
Southampton,Bolton Wanderers,2017-2018,0.43658036,0.27725303,0.2861666
Southampton,Reading,2017-2018,0.43658036,0.27725303,0.2861666
Southampton,Blackburn Rovers,2017-2018,0.43658036,0.27725303,0.2861666
Southampton,Everton,2017-2018,0.43658036,0.27725303,0.2861666
Southampton,Portsmouth,2017-2018,0.43658036,0.27725303,0.2861666
Southampton,Middlesbrough,2017-2018,0.43658036,0.27725303,0.2861666
Southampton,West Ham United,2017-2018,0.43658036,0.27725303,0.2861666
Southampton,Aston Villa,2017-2018,0.43658036,0.27725303,0.2861666
Southampton,Manchester City,2017-2018,0.43658036,0.27725303,0.2861666
Southampton,Newcastle United,2017-2018,0.43658036,0.27725303,0.2861666
Southampton,Sheffield United,2017-2018,0.43658036,0.27725303,0.2861666
Southampton,Wigan Athletic,2017-2018,0.43658036,0.27725303,0.2861666
Southampton,Charlton Athletic,2017-2018,0.43658036,0.27725303,0.2861666
Southampton,Fulham,2017-2018,0.43658036,0.27725303,0.2861666
Southampton,Watford,2017-2018,0.43658036,0.27725303,0.2861666
Southampton,Sunderland,2017-2018,0.43658036,0.27725303,0.2861666
Southampton,Birmingham City,2017-2018,0.43658036,0.27725303,0.2861666
Southampton,Derby County,2017-2018,0.43658036,0.27725303,0.2861666
Southampton,Stoke City,2017-2018,0.43658036,0.27725303,0.2861666
Southampton,Hull City,2017-2018,0.43658036,0.27725303,0.2861666
Southampton,West Bromwich Albion,2017-2018,0.43658036,0.27725303,0.2861666
Southampton,Wolverhampton Wanderers,2017-2018,0.43658036,0.27725303,0.2861666
Southampton,Burnley,2017-2018,0.43658036,0.27725303,0.2861666
Southampton,Blackpool,2017-2018,0.43658036,0.27725303,0.2861666
Southampton,Norwich City,2017-2018,0.43658036,0.27725303,0.2861666
Southampton,Swansea City,2017-2018,0.43658036,0.27725303,0.2861666
Southampton,Queens Park Rangers,2017-2018,0.43658036,0.27725303,0.2861666
Southampton,Crystal Palace,2017-2018,0.43658036,0.27725303,0.2861666
Southampton,Cardiff City,2017-2018,0.43658036,0.27725303,0.2861666
Southampton,Leicester City,2017-2018,0.43658036,0.27725303,0.2861666
Southampton,AFC Bournemouth,2017-2018,0.43658036,0.27725303,0.2861666
Crystal Palace,Manchester United,2017-2018,0.43658036,0.27725303,0.2861666
Crystal Palace,Chelsea,2017-2018,0.43658036,0.27725303,0.2861666
Crystal Palace,Liverpool,2017-2018,0.43658036,0.27725303,0.2861666
Crystal Palace,Arsenal,2017-2018,0.43658036,0.27725303,0.2861666
Crystal Palace,Tottenham Hotspur,2017-2018,0.43658036,0.27725303,0.2861666
Crystal Palace,Bolton Wanderers,2017-2018,0.43658036,0.27725303,0.2861666
Crystal Palace,Reading,2017-2018,0.43658036,0.27725303,0.2861666
Crystal Palace,Blackburn Rovers,2017-2018,0.43658036,0.27725303,0.2861666
Crystal Palace,Everton,2017-2018,0.43658036,0.27725303,0.2861666
Crystal Palace,Portsmouth,2017-2018,0.43658036,0.27725303,0.2861666
Crystal Palace,Middlesbrough,2017-2018,0.43658036,0.27725303,0.2861666
Crystal Palace,West Ham United,2017-2018,0.43658036,0.27725303,0.2861666
Crystal Palace,Aston Villa,2017-2018,0.43658036,0.27725303,0.2861666
Crystal Palace,Manchester City,2017-2018,0.43658036,0.27725303,0.2861666
Crystal Palace,Newcastle United,2017-2018,0.43658036,0.27725303,0.2861666
Crystal Palace,Sheffield United,2017-2018,0.43658036,0.27725303,0.2861666
Crystal Palace,Wigan Athletic,2017-2018,0.43658036,0.27725303,0.2861666
Crystal Palace,Charlton Athletic,2017-2018,0.43658036,0.27725303,0.2861666
Crystal Palace,Fulham,2017-2018,0.43658036,0.27725303,0.2861666
Crystal Palace,Watford,2017-2018,0.43658036,0.27725303,0.2861666
Crystal Palace,Sunderland,2017-2018,0.43658036,0.27725303,0.2861666
Crystal Palace,Birmingham City,2017-2018,0.43658036,0.27725303,0.2861666
Crystal Palace,Derby County,2017-2018,0.43658036,0.27725303,0.2861666
Crystal Palace,Stoke City,2017-2018,0.43658036,0.27725303,0.2861666
Crystal Palace,Hull City,2017-2018,0.43658036,0.27725303,0.2861666
Crystal Palace,West Bromwich Albion,2017-2018,0.43658036,0.27725303,0.2861666
Crystal Palace,Wolverhampton Wanderers,2017-2018,0.43658036,0.27725303,0.2861666
Crystal Palace,Burnley,2017-2018,0.43658036,0.27725303,0.2861666
Crystal Palace,Blackpool,2017-2018,0.43658036,0.27725303,0.2861666
Crystal Palace,Norwich City,2017-2018,0.43658036,0.27725303,0.2861666
Crystal Palace,Swansea City,2017-2018,0.43658036,0.27725303,0.2861666
Crystal Palace,Queens Park Rangers,2017-2018,0.43658036,0.27725303,0.2861666
Crystal Palace,Southampton,2017-2018,0.43658036,0.27725303,0.2861666
Crystal Palace,Cardiff City,2017-2018,0.43658036,0.27725303,0.2861666
Crystal Palace,Leicester City,2017-2018,0.43658036,0.27725303,0.2861666
Crystal Palace,AFC Bournemouth,2017-2018,0.43658036,0.27725303,0.2861666
Cardiff City,Manchester United,2017-2018,0.43658036,0.27725303,0.2861666
Cardiff City,Chelsea,2017-2018,0.43658036,0.27725303,0.2861666
Cardiff City,Liverpool,2017-2018,0.43658036,0.27725303,0.2861666
Cardiff City,Arsenal,2017-2018,0.43658036,0.27725303,0.2861666
Cardiff City,Tottenham Hotspur,2017-2018,0.43658036,0.27725303,0.2861666
Cardiff City,Bolton Wanderers,2017-2018,0.43658036,0.27725303,0.2861666
Cardiff City,Reading,2017-2018,0.43658036,0.27725303,0.2861666
Cardiff City,Blackburn Rovers,2017-2018,0.43658036,0.27725303,0.2861666
Cardiff City,Everton,2017-2018,0.43658036,0.27725303,0.2861666
Cardiff City,Portsmouth,2017-2018,0.43658036,0.27725303,0.2861666
Cardiff City,Middlesbrough,2017-2018,0.43658036,0.27725303,0.2861666
Cardiff City,West Ham United,2017-2018,0.43658036,0.27725303,0.2861666
Cardiff City,Aston Villa,2017-2018,0.43658036,0.27725303,0.2861666
Cardiff City,Manchester City,2017-2018,0.43658036,0.27725303,0.2861666
Cardiff City,Newcastle United,2017-2018,0.43658036,0.27725303,0.2861666
Cardiff City,Sheffield United,2017-2018,0.43658036,0.27725303,0.2861666
Cardiff City,Wigan Athletic,2017-2018,0.43658036,0.27725303,0.2861666
Cardiff City,Charlton Athletic,2017-2018,0.43658036,0.27725303,0.2861666
Cardiff City,Fulham,2017-2018,0.43658036,0.27725303,0.2861666
Cardiff City,Watford,2017-2018,0.43658036,0.27725303,0.2861666
Cardiff City,Sunderland,2017-2018,0.43658036,0.27725303,0.2861666
Cardiff City,Birmingham City,2017-2018,0.43658036,0.27725303,0.2861666
Cardiff City,Derby County,2017-2018,0.43658036,0.27725303,0.2861666
Cardiff City,Stoke City,2017-2018,0.43658036,0.27725303,0.2861666
Cardiff City,Hull City,2017-2018,0.43658036,0.27725303,0.2861666
Cardiff City,West Bromwich Albion,2017-2018,0.43658036,0.27725303,0.2861666
Cardiff City,Wolverhampton Wanderers,2017-2018,0.43658036,0.27725303,0.2861666
Cardiff City,Burnley,2017-2018,0.43658036,0.27725303,0.2861666
Cardiff City,Blackpool,2017-2018,0.43658036,0.27725303,0.2861666
Cardiff City,Norwich City,2017-2018,0.43658036,0.27725303,0.2861666
Cardiff City,Swansea City,2017-2018,0.43658036,0.27725303,0.2861666
Cardiff City,Queens Park Rangers,2017-2018,0.43658036,0.27725303,0.2861666
Cardiff City,Southampton,2017-2018,0.43658036,0.27725303,0.2861666
Cardiff City,Crystal Palace,2017-2018,0.43658036,0.27725303,0.2861666
Cardiff City,Leicester City,2017-2018,0.43658036,0.27725303,0.2861666
Cardiff City,AFC Bournemouth,2017-2018,0.43658036,0.27725303,0.2861666
Leicester City,Manchester United,2017-2018,0.43658036,0.27725303,0.2861666
Leicester City,Chelsea,2017-2018,0.43658036,0.27725303,0.2861666
Leicester City,Liverpool,2017-2018,0.43658036,0.27725303,0.2861666
Leicester City,Arsenal,2017-2018,0.43658036,0.27725303,0.2861666
Leicester City,Tottenham Hotspur,2017-2018,0.43658036,0.27725303,0.2861666
Leicester City,Bolton Wanderers,2017-2018,0.43658036,0.27725303,0.2861666
Leicester City,Reading,2017-2018,0.43658036,0.27725303,0.2861666
Leicester City,Blackburn Rovers,2017-2018,0.43658036,0.27725303,0.2861666
Leicester City,Everton,2017-2018,0.43658036,0.27725303,0.2861666
Leicester City,Portsmouth,2017-2018,0.43658036,0.27725303,0.2861666
Leicester City,Middlesbrough,2017-2018,0.43658036,0.27725303,0.2861666
Leicester City,West Ham United,2017-2018,0.43658036,0.27725303,0.2861666
Leicester City,Aston Villa,2017-2018,0.43658036,0.27725303,0.2861666
Leicester City,Manchester City,2017-2018,0.43658036,0.27725303,0.2861666
Leicester City,Newcastle United,2017-2018,0.43658036,0.27725303,0.2861666
Leicester City,Sheffield United,2017-2018,0.43658036,0.27725303,0.2861666
Leicester City,Wigan Athletic,2017-2018,0.43658036,0.27725303,0.2861666
Leicester City,Charlton Athletic,2017-2018,0.43658036,0.27725303,0.2861666
Leicester City,Fulham,2017-2018,0.43658036,0.27725303,0.2861666
Leicester City,Watford,2017-2018,0.43658036,0.27725303,0.2861666
Leicester City,Sunderland,2017-2018,0.43658036,0.27725303,0.2861666
Leicester City,Birmingham City,2017-2018,0.43658036,0.27725303,0.2861666
Leicester City,Derby County,2017-2018,0.43658036,0.27725303,0.2861666
Leicester City,Stoke City,2017-2018,0.43658036,0.27725303,0.2861666
Leicester City,Hull City,2017-2018,0.43658036,0.27725303,0.2861666
Leicester City,West Bromwich Albion,2017-2018,0.43658036,0.27725303,0.2861666
Leicester City,Wolverhampton Wanderers,2017-2018,0.43658036,0.27725303,0.2861666
Leicester City,Burnley,2017-2018,0.43658036,0.27725303,0.2861666
Leicester City,Blackpool,2017-2018,0.43658036,0.27725303,0.2861666
Leicester City,Norwich City,2017-2018,0.43658036,0.27725303,0.2861666
Leicester City,Swansea City,2017-2018,0.43658036,0.27725303,0.2861666
Leicester City,Queens Park Rangers,2017-2018,0.43658036,0.27725303,0.2861666
Leicester City,Southampton,2017-2018,0.43658036,0.27725303,0.2861666
Leicester City,Crystal Palace,2017-2018,0.43658036,0.27725303,0.2861666
Leicester City,Cardiff City,2017-2018,0.43658036,0.27725303,0.2861666
Leicester City,AFC Bournemouth,2017-2018,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Manchester United,2017-2018,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Chelsea,2017-2018,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Liverpool,2017-2018,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Arsenal,2017-2018,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Tottenham Hotspur,2017-2018,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Bolton Wanderers,2017-2018,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Reading,2017-2018,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Blackburn Rovers,2017-2018,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Everton,2017-2018,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Portsmouth,2017-2018,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Middlesbrough,2017-2018,0.43658036,0.27725303,0.2861666
AFC Bournemouth,West Ham United,2017-2018,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Aston Villa,2017-2018,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Manchester City,2017-2018,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Newcastle United,2017-2018,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Sheffield United,2017-2018,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Wigan Athletic,2017-2018,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Charlton Athletic,2017-2018,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Fulham,2017-2018,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Watford,2017-2018,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Sunderland,2017-2018,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Birmingham City,2017-2018,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Derby County,2017-2018,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Stoke City,2017-2018,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Hull City,2017-2018,0.43658036,0.27725303,0.2861666
AFC Bournemouth,West Bromwich Albion,2017-2018,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Wolverhampton Wanderers,2017-2018,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Burnley,2017-2018,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Blackpool,2017-2018,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Norwich City,2017-2018,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Swansea City,2017-2018,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Queens Park Rangers,2017-2018,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Southampton,2017-2018,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Crystal Palace,2017-2018,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Cardiff City,2017-2018,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Leicester City,2017-2018,0.43658036,0.27725303,0.2861666
